"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT11"
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-09-30",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-10-01",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-10-02",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-10-03",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-10-04",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-10-05",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-10-06",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-10-07",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-10-08",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-10-09",,,"0.68",,,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-10-10",,,"0.02",,,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-10-11",,,"0.01",,,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-10-12",,,"0.59",,,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-10-13",,,"0.01",,,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-10-14",,,"0.02",,,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-10-15",,,"0.00",,,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-10-16",,,"0.07",,,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-10-17",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-10-18",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-10-19",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-10-20",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-10-21",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-10-22",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-10-24",,,"0.23",,,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-10-25",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-10-26",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-10-27",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-10-29",,,"0.28","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-10-30",,,"0.85",,,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-10-31",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-11-01",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-11-02",,,"0.01",,,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-11-03",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-11-06",,,"0.01",,,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-11-07",,,"0.03",,,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-11-08",,,"1.20",,,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-11-09",,,"0.02",,,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-11-10",,,"0.06",,,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-11-11",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-11-12",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-11-13",,,"0.15",,,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-11-14",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-11-15",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-11-16",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-11-17",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-11-18",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-11-19",,,"0.24",,,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-11-20",,,"0.01",,,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-11-21",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-11-22",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-11-23",,,"0.01",,,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-11-24",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-11-28",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-11-29",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-11-30",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-12-01",,,"0.02",,,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-12-04",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-12-05",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-12-06",,,"0.11",,,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-12-07",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-12-08",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-12-09",,,"0.01",,,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-12-10",,,"0.20",,,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-12-11",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-12-12",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-12-13",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-12-14",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-12-15",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-12-16",,,"0.05",,,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-12-17",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-12-18",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-12-19",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-12-20",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-12-21",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-12-22",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-12-23",,,"0.03",,,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-12-24",,,"0.21",,,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-12-25",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-12-26",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-12-27",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-12-28",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-12-29",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-12-30",,,"0.04",,,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2017-12-31",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2018-01-01",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2018-01-02",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2018-01-03",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2018-01-04",,,"0.03",,,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2018-01-05",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2018-01-06",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2018-01-07",,,"0.00","0.0",,,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2018-01-08",,,"0.00","0.0",,,,,,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-01-01",,,"0.00","0.0","0.0","47","33","38",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-01-02",,,"0.20","0.0","0.0","54","35","42",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-01-03",,,"0.42","0.0","0.0","43","41","42",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-01-04",,,"0.69","0.0","0.0","46","41","41",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-01-05",,,"0.02","0.0","0.0","55","26","30",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-01-06",,,"0.02","0.0","0.0","35","29","29",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-01-07",,,"0.00","0.0","0.0","31","20","21",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-01-08",,,"0.10","0.1","0.0","23","13","13",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-01-09",,,"0.00","0.0","0.0","22","12","16",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-01-10",,,"0.00","0.0","0.0","25","12","23",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-01-11",,,"0.00","0.0","0.0","50","20","46",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-01-12",,,"0.10","0.0","0.0","56","45","55",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-01-13",,,"0.00","0.0","0.0","71","50","50",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-01-14",,,"0.00","0.0","0.0","51","35","35",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-01-15",,,"0.31","0.0","0.0","35","33","35",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-01-16",,,"0.00","0.0","0.0","46","35","37",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-01-17",,,"0.05","0.0","0.0","45","37","41",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-01-18",,,"0.31","0.0","0.0","49","41","47",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-01-19",,,"0.00","0.0","0.0","57","37","40",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-01-20",,,"0.00","0.0","0.0","51","33","40",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-01-21",,,"0.04","0.0","0.0","48","33","46","    1",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-01-22",,,"0.01","0.0","0.0","49","46","46",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-01-23",,,"0.19","0.0","0.0","51","44","44",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-01-24",,,"0.73","0.0","0.0","44","36","37",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-01-25",,,"0.00","0.0","0.0","44","37","44",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-01-26",,,"0.00","0.0","0.0","61","41","46",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-01-27",,,"0.00","0.0","0.0","58","37","37",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-01-28",,,"0.00","0.0","0.0","43","33","33",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-01-29",,,"0.00","0.0","0.0","47","30","35",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-01-30",,,"0.05","0.5","0.0","43","30","30",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-01-31",,,"0.00","0.0","0.0","36","25","32",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-02-01",,,"0.00","0.0","0.0","41","30","38",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-02-02",,,"0.00","0.0","0.0","50","34","34",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-02-03",,,"0.00","0.0","0.0","48","31","32",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-02-04",,,"0.00","0.0","0.0","36","22","24",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-02-05",,,"0.00","0.0","0.0","39","24","33",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-02-06",,,"0.00","0.0","0.0","53","28","31",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-02-07",,,"0.00","0.0","0.0","62","31","49",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-02-08",,,"0.00","0.0","0.0","62","44","51",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-02-09",,,"0.15","0.0","0.0","70","34","35",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-02-10",,,"0.00","0.0","0.0","35","21","23",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-02-11",,,"0.00","0.0","0.0","37","23","34",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-02-12",,,"0.05","0.0","0.0","47","34","47",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-02-13",,,"0.10","0.0","0.0","53","34","37",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-02-14",,,"0.00","0.0","0.0","47","26","32",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-02-15",,,"0.00","0.0","0.0","46","32","36",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-02-16",,,"0.00","0.0","0.0","51","30","33",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-02-17",,,"0.00","0.0","0.0","39","23","26",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-02-18",,,"0.00","0.0","0.0","52","26","33",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-02-19",,,"0.00","0.0","0.0","72","33","54",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-02-20",,,"0.00","0.0","0.0","69","39","41",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-02-21",,,"0.00","0.0","0.0","65","39","41",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-02-22",,,"0.00","0.0","0.0","58","40","49",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-02-23",,,"0.00","0.0","0.0","63","49","60",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-02-24",,,"0.00","0.0","0.0","77","51","57",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-02-25",,,"0.00","0.0","0.0","77","57","60",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-02-26",,,"0.20","0.0","0.0","76","33","34",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-02-27",,,"0.00","0.0","0.0","48","28","35",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-03-02","    2","0.50",,"0.0","0.0",,,"45",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-03-03",,,"0.01","0.0",,"49","31","33",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-03-04",,,"0.00","0.0","0.0","41","22","30",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-03-05",,,"0.00","0.0","0.0","41","20","22",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-03-06",,,"0.00","0.0","0.0","54","22","34",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-03-07",,,"0.00","0.0","0.0","54","27","49",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-03-08",,,"0.15","0.0","0.0","70","48","51",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-03-09",,,"0.00","0.0","0.0","66","39","52",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-03-10",,,"0.00","0.0","0.0","72","44","44",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-03-11",,,"0.10","0.0","0.0","44","24","27",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-03-12",,,"0.00","0.0","0.0","37","25","26",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-03-13",,,"0.00","0.0","0.0","39","23","25",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-03-14",,,"0.98","3.0","3.0","44","25","30",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-03-15",,,"0.02","0.0","2.0","38","20","22",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-03-16",,,"0.00","0.0","0.0","38","20","25",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-03-17",,,"0.00","0.0","0.0","39","23","26",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-03-18",,,"0.00","0.0","0.0","49","26","40",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-03-19",,,"0.50","0.0","0.0","57","34","34",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-03-20",,,"0.01","0.0","0.0","57","34","34",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-03-22","    2","0.00",,"0.0","0.0",,,"39",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-03-23",,,"0.00","0.0","0.0","46","25","30",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-03-24",,,"0.00","0.0","0.0","48","30","38",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-03-25",,,"0.15","0.0","0.0","63","38","50",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-03-26",,,"0.00","0.0","0.0","79","47","47",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-03-27",,,"0.02","0.0","0.0","48","45","46",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-03-28",,,"0.11","0.0","0.0","75","45","57",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-03-29",,,"0.02","0.0","0.0","71","53","53",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-03-30",,,"0.00","0.0","0.0","65","44","44",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-03-31",,,"0.19","0.0","0.0","54","42","43",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-04-01",,,"1.03","0.0","0.0","50","43","47",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-04-02",,,"0.00","0.0","0.0","57","40","49",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-04-03",,,"0.00","0.0","0.0","64","44","51",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-04-04",,,"0.12","0.0","0.0","68","44","63",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-04-06","    2","0.00",,"0.0","0.0",,,"55",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-04-07",,,"1.62","0.0","0.0","60","42","42",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-04-08",,,"0.00","0.0","0.0","48","34","44",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-04-09",,,"0.00","0.0","0.0","63","37","37",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-04-10",,,"0.00","0.0","0.0","74","37","66",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-04-11",,,"0.00","0.0","0.0","83","52","56",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-04-12",,,"0.00","0.0","0.0","88","56","61",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-04-13",,,"0.00","0.0","0.0","77","47","53",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-04-14",,,"0.00","0.0","0.0","69","48","52",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-04-15",,,"0.00","0.0","0.0","71","52","57",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-04-17","    2","0.00",,"0.0","0.0",,,"65",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-04-18",,,"0.06","0.0","0.0","70","49","56",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-04-19",,,"0.00","0.0","0.0","73","52","54",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-04-20",,,"0.01","0.0","0.0",,"46","57",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-04-21",,,"0.80","0.0","0.0","83","57","65",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-04-23","    2","0.44",,"0.0","0.0",,,"47",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-04-24",,,"0.00","0.0","0.0","59","47","53",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-04-25",,,"0.30","0.0","0.0","56","51","54",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-04-26",,,"0.08","0.0","0.0","59","54","56",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-04-27",,,"0.00","0.0","0.0","70","55","60",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-04-28",,,"0.00","0.0","0.0","84","60","68",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-04-29",,,"0.00","0.0","0.0","86","68","71",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-04-30",,,"0.00","0.0","0.0","92","68","69",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-05-01",,,"0.00","0.0","0.0","87","61","72",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-05-02",,,"0.02","0.0","0.0","83","67","69",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-05-03",,,"0.00","0.0","0.0","77","56","60",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-05-04",,,"0.00","0.0","0.0","64","46","55",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-05-05",,,"1.30","0.0","0.0","67","53","63",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-05-06",,,"1.45","0.0","0.0","73","54","56",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-05-07",,,"0.18","0.0","0.0","58","43","50",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-05-08",,,"0.01","0.0","0.0","63","42","49",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-05-09",,,"0.00","0.0","0.0","63","39","48",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-05-10",,,"0.00","0.0","0.0","65","43","52",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-05-11",,,"0.00","0.0","0.0","74","43","56",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-05-12",,,"1.20","0.0","0.0","56","50","52",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-05-13",,,"0.83","0.0","0.0","57","47","50",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-05-14",,,"0.00","0.0","0.0","78","50","73",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-05-15",,,"0.00","0.0","0.0","78","51","58",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-05-16",,,"0.00","0.0","0.0","74","47","57",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-05-17",,,"0.00","0.0","0.0","82","57","68",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-05-18",,,"0.00","0.0","0.0","93","66","76",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-05-19",,,"0.00","0.0","0.0","92","68","82",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-05-20",,,"0.00","0.0","0.0","93","67","67",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-05-21",,,"0.00","0.0","0.0","69","57","58",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-05-22",,,"0.27","0.0","0.0","68","58","63",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-05-23",,,"0.12","0.0","0.0","72","56","60",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-05-24",,,"0.30","0.0","0.0","66","56","57",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-05-25",,,"0.67","0.0","0.0","65","56","57",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-05-26",,,"0.32","0.0","0.0","74","55","66",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-05-27",,,"0.00","0.0","0.0","76","56","61",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-05-28",,,"0.02","0.0","0.0","71","58","63",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-05-29",,,"0.50","0.0","0.0","74","62","63",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-05-30",,,"0.00","0.0","0.0","82","61","61",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-05-31",,,"0.60","0.0","0.0","70","61","66",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-06-01",,,"0.05","0.0","0.0","83","58","66",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-06-02",,,"0.00","0.0","0.0","81","55","63",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-06-03",,,"0.00","0.0","0.0","81","54","70",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-06-04",,,"0.00","0.0","0.0","82","57","70",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-06-05",,,"0.00","0.0","0.0","89","69","71",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-06-06",,,"0.06","0.0","0.0","74","63","67",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-06-07",,,"0.00","0.0","0.0","76","58","60",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-06-08",,,"0.00","0.0","0.0","66","51","57",,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2017-06-09",,,"0.00","0.0","0.0","73","54","64",,,,
